Frame Count;Start Time;End Time
;New Text;
212;26.01.2024 17:01;
213;26.01.2024 17:01;
214;26.01.2024 17:01;
215;26.01.2024 17:01;
216;26.01.2024 17:01;
217;26.01.2024 17:01;
218;26.01.2024 17:01;
219;26.01.2024 17:01;
220;26.01.2024 17:01;
221;26.01.2024 17:01;
222;26.01.2024 17:01;
223;26.01.2024 17:01;
224;26.01.2024 17:01;
225;26.01.2024 17:01;
226;26.01.2024 17:01;
227;2024-01-26 17:01:59.004;
228;2024-01-26 17:01:59.060;
229;2024-01-26 17:01:59.093;
230;26.01.2024 17:01;
231;26.01.2024 17:01;
232;26.01.2024 17:01;
233;26.01.2024 17:01;
234;26.01.2024 17:01;
235;26.01.2024 17:01;
236;26.01.2024 17:01;
237;26.01.2024 17:01;
238;26.01.2024 17:01;
239;26.01.2024 17:01;
240;26.01.2024 17:01;
241;26.01.2024 17:01;
242;26.01.2024 17:01;
243;26.01.2024 17:01;
244;26.01.2024 17:01;
245;26.01.2024 17:01;
246;26.01.2024 17:01;
247;26.01.2024 17:01;
248;26.01.2024 17:01;
249;26.01.2024 17:01;
250;26.01.2024 17:01;
251;26.01.2024 17:01;
252;26.01.2024 17:01;
253;26.01.2024 17:01;
254;26.01.2024 17:01;
255;26.01.2024 17:01;
256;26.01.2024 17:01;
257;2024-01-26 17:02:00.021;
258;2024-01-26 17:02:00.048;
259;2024-01-26 17:02:00.093;
260;26.01.2024 17:02;
261;26.01.2024 17:02;
262;26.01.2024 17:02;
263;26.01.2024 17:02;
264;26.01.2024 17:02;
265;26.01.2024 17:02;
266;26.01.2024 17:02;
267;26.01.2024 17:02;
268;26.01.2024 17:02;
269;26.01.2024 17:02;
270;26.01.2024 17:02;
271;26.01.2024 17:02;
272;26.01.2024 17:02;
273;26.01.2024 17:02;
274;26.01.2024 17:02;
275;26.01.2024 17:02;
276;26.01.2024 17:02;
277;26.01.2024 17:02;
278;26.01.2024 17:02;
279;26.01.2024 17:02;
280;26.01.2024 17:02;
281;26.01.2024 17:02;
282;26.01.2024 17:02;
283;2024-01-26 17:02:01.001;
284;2024-01-26 17:02:01.034;
285;2024-01-26 17:02:01.065;
286;2024-01-26 17:02:01.090;
287;26.01.2024 17:02;
288;26.01.2024 17:02;
289;26.01.2024 17:02;
290;26.01.2024 17:02;
291;26.01.2024 17:02;
292;26.01.2024 17:02;
293;26.01.2024 17:02;
294;26.01.2024 17:02;
295;26.01.2024 17:02;
296;26.01.2024 17:02;
297;26.01.2024 17:02;
298;26.01.2024 17:02;
299;26.01.2024 17:02;
300;26.01.2024 17:02;
301;26.01.2024 17:02;
302;26.01.2024 17:02;
303;26.01.2024 17:02;
304;26.01.2024 17:02;
305;26.01.2024 17:02;
306;26.01.2024 17:02;
307;26.01.2024 17:02;
308;26.01.2024 17:02;
309;26.01.2024 17:02;
310;26.01.2024 17:02;
311;26.01.2024 17:02;
312;26.01.2024 17:02;
313;26.01.2024 17:02;
314;2024-01-26 17:02:02.035;
315;2024-01-26 17:02:02.070;
316;26.01.2024 17:02;
317;26.01.2024 17:02;
318;26.01.2024 17:02;
319;26.01.2024 17:02;
320;26.01.2024 17:02;
321;26.01.2024 17:02;
322;26.01.2024 17:02;
323;26.01.2024 17:02;
324;26.01.2024 17:02;
325;26.01.2024 17:02;
326;26.01.2024 17:02;
327;26.01.2024 17:02;
328;26.01.2024 17:02;
329;26.01.2024 17:02;
330;26.01.2024 17:02;
331;26.01.2024 17:02;
332;26.01.2024 17:02;
333;26.01.2024 17:02;
334;26.01.2024 17:02;
335;26.01.2024 17:02;
336;26.01.2024 17:02;
337;26.01.2024 17:02;
338;26.01.2024 17:02;
339;26.01.2024 17:02;
340;26.01.2024 17:02;
341;26.01.2024 17:02;
342;26.01.2024 17:02;
343;26.01.2024 17:02;
344;2024-01-26 17:02:03.031;
345;2024-01-26 17:02:03.066;
346;26.01.2024 17:02;
347;26.01.2024 17:02;
348;26.01.2024 17:02;
349;26.01.2024 17:02;
350;26.01.2024 17:02;
351;26.01.2024 17:02;
352;26.01.2024 17:02;
353;26.01.2024 17:02;
354;26.01.2024 17:02;
355;26.01.2024 17:02;
356;26.01.2024 17:02;
357;26.01.2024 17:02;
358;26.01.2024 17:02;
359;26.01.2024 17:02;
360;26.01.2024 17:02;
361;26.01.2024 17:02;
362;26.01.2024 17:02;
363;26.01.2024 17:02;
364;26.01.2024 17:02;
365;26.01.2024 17:02;
366;26.01.2024 17:02;
367;26.01.2024 17:02;
368;26.01.2024 17:02;
369;26.01.2024 17:02;
370;26.01.2024 17:02;
371;26.01.2024 17:02;
372;26.01.2024 17:02;
373;2024-01-26 17:02:04.006;
374;2024-01-26 17:02:04.032;
375;2024-01-26 17:02:04.065;
376;26.01.2024 17:02;
377;26.01.2024 17:02;
378;26.01.2024 17:02;
379;26.01.2024 17:02;
380;26.01.2024 17:02;
381;26.01.2024 17:02;
382;26.01.2024 17:02;
383;26.01.2024 17:02;
384;26.01.2024 17:02;
385;26.01.2024 17:02;
386;26.01.2024 17:02;
387;26.01.2024 17:02;
388;26.01.2024 17:02;
389;26.01.2024 17:02;
390;26.01.2024 17:02;
391;26.01.2024 17:02;
392;26.01.2024 17:02;
393;26.01.2024 17:02;
394;26.01.2024 17:02;
395;26.01.2024 17:02;
396;26.01.2024 17:02;
397;26.01.2024 17:02;
398;26.01.2024 17:02;
399;26.01.2024 17:02;
400;26.01.2024 17:02;
401;26.01.2024 17:02;
402;26.01.2024 17:02;
403;26.01.2024 17:02;
404;2024-01-26 17:02:05.040;
405;2024-01-26 17:02:05.062;
406;26.01.2024 17:02;
407;26.01.2024 17:02;
408;26.01.2024 17:02;
409;26.01.2024 17:02;
410;26.01.2024 17:02;
411;26.01.2024 17:02;
412;26.01.2024 17:02;
413;26.01.2024 17:02;
414;26.01.2024 17:02;
415;26.01.2024 17:02;
416;26.01.2024 17:02;
417;26.01.2024 17:02;
418;26.01.2024 17:02;
419;26.01.2024 17:02;
420;26.01.2024 17:02;
421;26.01.2024 17:02;
422;26.01.2024 17:02;
423;26.01.2024 17:02;
424;26.01.2024 17:02;
425;26.01.2024 17:02;
426;26.01.2024 17:02;
427;26.01.2024 17:02;
428;26.01.2024 17:02;
429;26.01.2024 17:02;
430;26.01.2024 17:02;
431;26.01.2024 17:02;
432;26.01.2024 17:02;
433;2024-01-26 17:02:06.003;
434;2024-01-26 17:02:06.037;
435;2024-01-26 17:02:06.069;
436;26.01.2024 17:02;
437;26.01.2024 17:02;
438;26.01.2024 17:02;
439;26.01.2024 17:02;
440;26.01.2024 17:02;
441;26.01.2024 17:02;
442;26.01.2024 17:02;
443;26.01.2024 17:02;
444;26.01.2024 17:02;
445;26.01.2024 17:02;
446;26.01.2024 17:02;
447;26.01.2024 17:02;
448;26.01.2024 17:02;
449;26.01.2024 17:02;
450;26.01.2024 17:02;
451;26.01.2024 17:02;
452;26.01.2024 17:02;
453;26.01.2024 17:02;
454;26.01.2024 17:02;
455;26.01.2024 17:02;26.01.2024 17:02
456;26.01.2024 17:02;
457;26.01.2024 17:02;
458;26.01.2024 17:02;
459;26.01.2024 17:02;
460;26.01.2024 17:02;
461;26.01.2024 17:02;
462;26.01.2024 17:02;
463;2024-01-26 17:02:07.003;
464;2024-01-26 17:02:07.035;
465;2024-01-26 17:02:07.070;26.01.2024 17:02
466;26.01.2024 17:02;
467;26.01.2024 17:02;
468;26.01.2024 17:02;
469;26.01.2024 17:02;
470;26.01.2024 17:02;
471;26.01.2024 17:02;
472;26.01.2024 17:02;
473;26.01.2024 17:02;
474;26.01.2024 17:02;
475;26.01.2024 17:02;
476;26.01.2024 17:02;
477;26.01.2024 17:02;
478;26.01.2024 17:02;
479;26.01.2024 17:02;
480;26.01.2024 17:02;
481;26.01.2024 17:02;
482;26.01.2024 17:02;
483;26.01.2024 17:02;
484;26.01.2024 17:02;
485;26.01.2024 17:02;
486;26.01.2024 17:02;
487;26.01.2024 17:02;
488;26.01.2024 17:02;
489;26.01.2024 17:02;
490;26.01.2024 17:02;
491;26.01.2024 17:02;
492;26.01.2024 17:02;
493;2024-01-26 17:02:08.004;
494;2024-01-26 17:02:08.034;
495;2024-01-26 17:02:08.071;
496;26.01.2024 17:02;
497;26.01.2024 17:02;
498;26.01.2024 17:02;
499;26.01.2024 17:02;
500;26.01.2024 17:02;
501;26.01.2024 17:02;
502;26.01.2024 17:02;
503;26.01.2024 17:02;
504;26.01.2024 17:02;
505;26.01.2024 17:02;26.01.2024 17:02
506;26.01.2024 17:02;
507;26.01.2024 17:02;
508;26.01.2024 17:02;
509;26.01.2024 17:02;
510;26.01.2024 17:02;
511;26.01.2024 17:02;
512;26.01.2024 17:02;
513;26.01.2024 17:02;
514;26.01.2024 17:02;
515;26.01.2024 17:02;
516;26.01.2024 17:02;
517;26.01.2024 17:02;
518;26.01.2024 17:02;
519;26.01.2024 17:02;
520;26.01.2024 17:02;
521;26.01.2024 17:02;
522;26.01.2024 17:02;
523;2024-01-26 17:02:09.002;
524;2024-01-26 17:02:09.037;
525;2024-01-26 17:02:09.071;
526;2024-01-26 17:02:09.093;
527;26.01.2024 17:02;
528;26.01.2024 17:02;
529;26.01.2024 17:02;
530;26.01.2024 17:02;
531;26.01.2024 17:02;
532;26.01.2024 17:02;
533;26.01.2024 17:02;26.01.2024 17:02
534;26.01.2024 17:02;
535;26.01.2024 17:02;
536;26.01.2024 17:02;
537;26.01.2024 17:02;
538;26.01.2024 17:02;
539;26.01.2024 17:02;26.01.2024 17:02
540;26.01.2024 17:02;
541;26.01.2024 17:02;
542;26.01.2024 17:02;
543;26.01.2024 17:02;
544;26.01.2024 17:02;
545;26.01.2024 17:02;
546;26.01.2024 17:02;
547;26.01.2024 17:02;
548;26.01.2024 17:02;
549;26.01.2024 17:02;
550;26.01.2024 17:02;
551;26.01.2024 17:02;
552;26.01.2024 17:02;
553;2024-01-26 17:02:10.004;
554;2024-01-26 17:02:10.033;
555;2024-01-26 17:02:10.072;
556;26.01.2024 17:02;
557;26.01.2024 17:02;
558;26.01.2024 17:02;
559;26.01.2024 17:02;
560;26.01.2024 17:02;
561;26.01.2024 17:02;26.01.2024 17:02
562;26.01.2024 17:02;
563;26.01.2024 17:02;
564;26.01.2024 17:02;
565;26.01.2024 17:02;
566;26.01.2024 17:02;
567;26.01.2024 17:02;
568;26.01.2024 17:02;26.01.2024 17:02
569;26.01.2024 17:02;
570;26.01.2024 17:02;
571;26.01.2024 17:02;
572;26.01.2024 17:02;
573;26.01.2024 17:02;
574;26.01.2024 17:02;
575;26.01.2024 17:02;
576;26.01.2024 17:02;
577;26.01.2024 17:02;
578;26.01.2024 17:02;
579;26.01.2024 17:02;
580;26.01.2024 17:02;
581;26.01.2024 17:02;
582;26.01.2024 17:02;2024-01-26 17:02:11.045
583;2024-01-26 17:02:11.004;
584;2024-01-26 17:02:11.033;
585;2024-01-26 17:02:11.065;
586;26.01.2024 17:02;
587;26.01.2024 17:02;
588;26.01.2024 17:02;
589;26.01.2024 17:02;26.01.2024 17:02
590;26.01.2024 17:02;
591;26.01.2024 17:02;
592;26.01.2024 17:02;
593;26.01.2024 17:02;
594;26.01.2024 17:02;
595;26.01.2024 17:02;
596;26.01.2024 17:02;
597;26.01.2024 17:02;
598;26.01.2024 17:02;
599;26.01.2024 17:02;
600;26.01.2024 17:02;
601;26.01.2024 17:02;
602;26.01.2024 17:02;
603;26.01.2024 17:02;
604;26.01.2024 17:02;
605;26.01.2024 17:02;
606;26.01.2024 17:02;
607;26.01.2024 17:02;
608;26.01.2024 17:02;
609;26.01.2024 17:02;
610;26.01.2024 17:02;
611;26.01.2024 17:02;
612;26.01.2024 17:02;
613;2024-01-26 17:02:12.001;
614;2024-01-26 17:02:12.037;
615;2024-01-26 17:02:12.066;
616;26.01.2024 17:02;
617;26.01.2024 17:02;
618;26.01.2024 17:02;
619;26.01.2024 17:02;26.01.2024 17:02
620;26.01.2024 17:02;
621;26.01.2024 17:02;
622;26.01.2024 17:02;
623;26.01.2024 17:02;
624;26.01.2024 17:02;
625;26.01.2024 17:02;
626;26.01.2024 17:02;
627;26.01.2024 17:02;
628;26.01.2024 17:02;
629;26.01.2024 17:02;
630;26.01.2024 17:02;
631;26.01.2024 17:02;
632;26.01.2024 17:02;
633;26.01.2024 17:02;
634;26.01.2024 17:02;
635;26.01.2024 17:02;
636;26.01.2024 17:02;
637;26.01.2024 17:02;
638;26.01.2024 17:02;
639;26.01.2024 17:02;
640;26.01.2024 17:02;
641;26.01.2024 17:02;
642;26.01.2024 17:02;
643;26.01.2024 17:02;
644;2024-01-26 17:02:13.032;
645;2024-01-26 17:02:13.065;
646;26.01.2024 17:02;
647;26.01.2024 17:02;
648;26.01.2024 17:02;
649;26.01.2024 17:02;
650;26.01.2024 17:02;
651;26.01.2024 17:02;
652;26.01.2024 17:02;
653;26.01.2024 17:02;
654;26.01.2024 17:02;
655;26.01.2024 17:02;
656;26.01.2024 17:02;
657;26.01.2024 17:02;
658;26.01.2024 17:02;26.01.2024 17:02
659;26.01.2024 17:02;
660;26.01.2024 17:02;
661;26.01.2024 17:02;
662;26.01.2024 17:02;
663;26.01.2024 17:02;
664;26.01.2024 17:02;
665;26.01.2024 17:02;
666;26.01.2024 17:02;
667;26.01.2024 17:02;
668;26.01.2024 17:02;
669;26.01.2024 17:02;
670;26.01.2024 17:02;
671;26.01.2024 17:02;
672;26.01.2024 17:02;
673;2024-01-26 17:02:14.001;
674;2024-01-26 17:02:14.034;
675;2024-01-26 17:02:14.069;
676;26.01.2024 17:02;
677;26.01.2024 17:02;
678;26.01.2024 17:02;
679;26.01.2024 17:02;
680;26.01.2024 17:02;
681;26.01.2024 17:02;
682;26.01.2024 17:02;
683;26.01.2024 17:02;
684;26.01.2024 17:02;
685;26.01.2024 17:02;26.01.2024 17:02
686;26.01.2024 17:02;
687;26.01.2024 17:02;
688;26.01.2024 17:02;
689;26.01.2024 17:02;
690;26.01.2024 17:02;
691;26.01.2024 17:02;
692;26.01.2024 17:02;
693;26.01.2024 17:02;
694;26.01.2024 17:02;
695;26.01.2024 17:02;
696;26.01.2024 17:02;
697;26.01.2024 17:02;
698;26.01.2024 17:02;
699;26.01.2024 17:02;
700;26.01.2024 17:02;
701;26.01.2024 17:02;
702;26.01.2024 17:02;
703;2024-01-26 17:02:15.000;
704;2024-01-26 17:02:15.036;
705;2024-01-26 17:02:15.065;
706;26.01.2024 17:02;
707;26.01.2024 17:02;
708;26.01.2024 17:02;
709;26.01.2024 17:02;
710;26.01.2024 17:02;
711;26.01.2024 17:02;
712;26.01.2024 17:02;
713;26.01.2024 17:02;
714;26.01.2024 17:02;
715;26.01.2024 17:02;
716;26.01.2024 17:02;
717;26.01.2024 17:02;
718;26.01.2024 17:02;
719;26.01.2024 17:02;
720;26.01.2024 17:02;
721;26.01.2024 17:02;
722;26.01.2024 17:02;
723;26.01.2024 17:02;
724;26.01.2024 17:02;
725;26.01.2024 17:02;
726;26.01.2024 17:02;
727;26.01.2024 17:02;
728;26.01.2024 17:02;26.01.2024 17:02
729;26.01.2024 17:02;
730;26.01.2024 17:02;
731;26.01.2024 17:02;
732;26.01.2024 17:02;
733;2024-01-26 17:02:16.003;
734;2024-01-26 17:02:16.037;
735;2024-01-26 17:02:16.065;
736;26.01.2024 17:02;
737;26.01.2024 17:02;
738;26.01.2024 17:02;
739;26.01.2024 17:02;
740;26.01.2024 17:02;26.01.2024 17:02
741;26.01.2024 17:02;
742;26.01.2024 17:02;
743;26.01.2024 17:02;
744;26.01.2024 17:02;
745;26.01.2024 17:02;
746;26.01.2024 17:02;
747;26.01.2024 17:02;
748;26.01.2024 17:02;26.01.2024 17:02
749;26.01.2024 17:02;
750;26.01.2024 17:02;
751;26.01.2024 17:02;
752;26.01.2024 17:02;
753;26.01.2024 17:02;
754;26.01.2024 17:02;
755;26.01.2024 17:02;
756;26.01.2024 17:02;
757;26.01.2024 17:02;
758;26.01.2024 17:02;
759;26.01.2024 17:02;
760;26.01.2024 17:02;
761;26.01.2024 17:02;
762;26.01.2024 17:02;
763;26.01.2024 17:02;
764;2024-01-26 17:02:17.035;
765;2024-01-26 17:02:17.064;
766;2024-01-26 17:02:17.099;
767;26.01.2024 17:02;
768;26.01.2024 17:02;
769;26.01.2024 17:02;
770;26.01.2024 17:02;
771;26.01.2024 17:02;26.01.2024 17:02
772;26.01.2024 17:02;
773;26.01.2024 17:02;
774;26.01.2024 17:02;
775;26.01.2024 17:02;
776;26.01.2024 17:02;
777;26.01.2024 17:02;26.01.2024 17:02
778;26.01.2024 17:02;
779;26.01.2024 17:02;
780;26.01.2024 17:02;
781;26.01.2024 17:02;
782;26.01.2024 17:02;
783;26.01.2024 17:02;
784;26.01.2024 17:02;
785;26.01.2024 17:02;
786;26.01.2024 17:02;
787;26.01.2024 17:02;
788;26.01.2024 17:02;
789;26.01.2024 17:02;
790;26.01.2024 17:02;
791;26.01.2024 17:02;
792;26.01.2024 17:02;
793;26.01.2024 17:02;
794;2024-01-26 17:02:18.032;
795;2024-01-26 17:02:18.066;
796;26.01.2024 17:02;
797;26.01.2024 17:02;
798;26.01.2024 17:02;
799;26.01.2024 17:02;
800;26.01.2024 17:02;
801;26.01.2024 17:02;
802;26.01.2024 17:02;
803;26.01.2024 17:02;
804;26.01.2024 17:02;
805;26.01.2024 17:02;
806;26.01.2024 17:02;
807;26.01.2024 17:02;
808;26.01.2024 17:02;26.01.2024 17:02
809;26.01.2024 17:02;
810;26.01.2024 17:02;
811;26.01.2024 17:02;
812;26.01.2024 17:02;
813;26.01.2024 17:02;
814;26.01.2024 17:02;
815;26.01.2024 17:02;
816;26.01.2024 17:02;26.01.2024 17:02
817;26.01.2024 17:02;
818;26.01.2024 17:02;
819;26.01.2024 17:02;
820;26.01.2024 17:02;
821;26.01.2024 17:02;
822;26.01.2024 17:02;
823;2024-01-26 17:02:19.001;
824;2024-01-26 17:02:19.033;
825;2024-01-26 17:02:19.068;
826;26.01.2024 17:02;
827;26.01.2024 17:02;
828;26.01.2024 17:02;
829;26.01.2024 17:02;
830;26.01.2024 17:02;
831;26.01.2024 17:02;
832;26.01.2024 17:02;
833;26.01.2024 17:02;
834;26.01.2024 17:02;
835;26.01.2024 17:02;26.01.2024 17:02
836;26.01.2024 17:02;
837;26.01.2024 17:02;
838;26.01.2024 17:02;
839;26.01.2024 17:02;
840;26.01.2024 17:02;
841;26.01.2024 17:02;
842;26.01.2024 17:02;
843;26.01.2024 17:02;
844;26.01.2024 17:02;26.01.2024 17:02
845;26.01.2024 17:02;
846;26.01.2024 17:02;
847;26.01.2024 17:02;
848;26.01.2024 17:02;
849;26.01.2024 17:02;
850;26.01.2024 17:02;
851;26.01.2024 17:02;
852;26.01.2024 17:02;
853;2024-01-26 17:02:20.001;
854;2024-01-26 17:02:20.036;
855;2024-01-26 17:02:20.064;
856;26.01.2024 17:02;
857;26.01.2024 17:02;
858;26.01.2024 17:02;
859;26.01.2024 17:02;
860;26.01.2024 17:02;
861;26.01.2024 17:02;
862;26.01.2024 17:02;
863;26.01.2024 17:02;
864;26.01.2024 17:02;
865;26.01.2024 17:02;
866;26.01.2024 17:02;
867;26.01.2024 17:02;
868;26.01.2024 17:02;
869;26.01.2024 17:02;
870;26.01.2024 17:02;
871;26.01.2024 17:02;
872;26.01.2024 17:02;
873;26.01.2024 17:02;
874;26.01.2024 17:02;
875;26.01.2024 17:02;
876;26.01.2024 17:02;
877;26.01.2024 17:02;26.01.2024 17:02
878;26.01.2024 17:02;
879;26.01.2024 17:02;
880;26.01.2024 17:02;
881;26.01.2024 17:02;
882;26.01.2024 17:02;
883;2024-01-26 17:02:21.000;
884;2024-01-26 17:02:21.037;
885;2024-01-26 17:02:21.069;
886;26.01.2024 17:02;
887;26.01.2024 17:02;
888;26.01.2024 17:02;
889;26.01.2024 17:02;
890;26.01.2024 17:02;
891;26.01.2024 17:02;26.01.2024 17:02
892;26.01.2024 17:02;
893;26.01.2024 17:02;
894;26.01.2024 17:02;
895;26.01.2024 17:02;
896;26.01.2024 17:02;
897;26.01.2024 17:02;
898;26.01.2024 17:02;
899;26.01.2024 17:02;
900;26.01.2024 17:02;
901;26.01.2024 17:02;
902;26.01.2024 17:02;
903;26.01.2024 17:02;
904;26.01.2024 17:02;
905;26.01.2024 17:02;
906;26.01.2024 17:02;
907;26.01.2024 17:02;
908;26.01.2024 17:02;
909;26.01.2024 17:02;
910;26.01.2024 17:02;
911;26.01.2024 17:02;
912;26.01.2024 17:02;
913;2024-01-26 17:02:22.004;
914;2024-01-26 17:02:22.035;
915;2024-01-26 17:02:22.066;
916;26.01.2024 17:02;
917;26.01.2024 17:02;
918;26.01.2024 17:02;26.01.2024 17:02
919;26.01.2024 17:02;
920;26.01.2024 17:02;
921;26.01.2024 17:02;
922;26.01.2024 17:02;
923;26.01.2024 17:02;
924;26.01.2024 17:02;
925;26.01.2024 17:02;
926;26.01.2024 17:02;
927;26.01.2024 17:02;
928;26.01.2024 17:02;
929;26.01.2024 17:02;26.01.2024 17:02
930;26.01.2024 17:02;
931;26.01.2024 17:02;
932;26.01.2024 17:02;
933;26.01.2024 17:02;
934;26.01.2024 17:02;
935;26.01.2024 17:02;
936;26.01.2024 17:02;
937;26.01.2024 17:02;26.01.2024 17:02
938;26.01.2024 17:02;
939;26.01.2024 17:02;
940;26.01.2024 17:02;
941;26.01.2024 17:02;
942;26.01.2024 17:02;
943;2024-01-26 17:02:23.000;
944;2024-01-26 17:02:23.038;26.01.2024 17:02
945;2024-01-26 17:02:23.067;
946;26.01.2024 17:02;
947;26.01.2024 17:02;
948;26.01.2024 17:02;
949;26.01.2024 17:02;
