Frame Count;Start Time;End Time
243;2024-01-15 22:42:55.697;
244;2024-01-15 22:42:55.708;
245;2024-01-15 22:42:55.719;
246;2024-01-15 22:42:55.731;
247;2024-01-15 22:42:55.742;
248;2024-01-15 22:42:55.752;
249;2024-01-15 22:42:55.763;
250;2024-01-15 22:42:55.774;
251;2024-01-15 22:42:55.783;
252;2024-01-15 22:42:55.793;
253;2024-01-15 22:42:55.802;
254;2024-01-15 22:42:55.814;
255;2024-01-15 22:42:55.824;
256;2024-01-15 22:42:55.833;
257;2024-01-15 22:42:55.844;
258;2024-01-15 22:42:55.854;
259;2024-01-15 22:42:55.864;
260;2024-01-15 22:42:55.875;
261;2024-01-15 22:42:55.885;
262;2024-01-15 22:42:55.897;
263;2024-01-15 22:42:55.908;
264;2024-01-15 22:42:55.917;
265;2024-01-15 22:42:55.927;
266;2024-01-15 22:42:55.939;
267;2024-01-15 22:42:55.948;
268;2024-01-15 22:42:55.958;
269;2024-01-15 22:42:55.967;
270;2024-01-15 22:42:55.978;
271;2024-01-15 22:42:55.987;
272;2024-01-15 22:42:55.999;
273;2024-01-15 22:42:56.009;
274;2024-01-15 22:42:56.019;
275;2024-01-15 22:42:56.029;
276;2024-01-15 22:42:56.041;
277;2024-01-15 22:42:56.050;
278;2024-01-15 22:42:56.060;
279;2024-01-15 22:42:56.069;
280;2024-01-15 22:42:56.079;
281;2024-01-15 22:42:56.092;
282;2024-01-15 22:42:56.100;
283;2024-01-15 22:42:56.110;
284;2024-01-15 22:42:56.118;
285;2024-01-15 22:42:56.129;
286;2024-01-15 22:42:56.141;
287;2024-01-15 22:42:56.150;
288;2024-01-15 22:42:56.161;
289;2024-01-15 22:42:56.171;
290;2024-01-15 22:42:56.181;
291;2024-01-15 22:42:56.193;
292;2024-01-15 22:42:56.202;
293;2024-01-15 22:42:56.212;
294;2024-01-15 22:42:56.224;
295;2024-01-15 22:42:56.233;
296;2024-01-15 22:42:56.242;
297;2024-01-15 22:42:56.251;
298;2024-01-15 22:42:56.262;
299;2024-01-15 22:42:56.274;
300;2024-01-15 22:42:56.284;
301;2024-01-15 22:42:56.295;
302;2024-01-15 22:42:56.305;
303;2024-01-15 22:42:56.317;
304;2024-01-15 22:42:56.328;
305;2024-01-15 22:42:56.340;
306;2024-01-15 22:42:56.349;
307;2024-01-15 22:42:56.360;
308;2024-01-15 22:42:56.375;
309;2024-01-15 22:42:56.384;
310;2024-01-15 22:42:56.395;
311;2024-01-15 22:42:56.408;
312;2024-01-15 22:42:56.417;
313;2024-01-15 22:42:56.428;
314;2024-01-15 22:42:56.438;
315;2024-01-15 22:42:56.447;
316;2024-01-15 22:42:56.458;
317;2024-01-15 22:42:56.466;
318;2024-01-15 22:42:56.478;
319;2024-01-15 22:42:56.491;
320;2024-01-15 22:42:56.501;
321;2024-01-15 22:42:56.512;
322;2024-01-15 22:42:56.522;
323;2024-01-15 22:42:56.533;
324;2024-01-15 22:42:56.547;
325;2024-01-15 22:42:56.562;
326;2024-01-15 22:42:56.576;
327;2024-01-15 22:42:56.585;
328;2024-01-15 22:42:56.601;
329;2024-01-15 22:42:56.615;
330;2024-01-15 22:42:56.628;
331;2024-01-15 22:42:56.644;
332;2024-01-15 22:42:56.657;
333;2024-01-15 22:42:56.671;
334;2024-01-15 22:42:56.684;
335;2024-01-15 22:42:56.698;
336;2024-01-15 22:42:56.708;
337;2024-01-15 22:42:56.720;
338;2024-01-15 22:42:56.734;
339;2024-01-15 22:42:56.748;
340;2024-01-15 22:42:56.761;
341;2024-01-15 22:42:56.770;
342;2024-01-15 22:42:56.782;
343;2024-01-15 22:42:56.794;
344;2024-01-15 22:42:56.805;
345;2024-01-15 22:42:56.818;
346;2024-01-15 22:42:56.831;
347;2024-01-15 22:42:56.843;
348;2024-01-15 22:42:56.854;
349;2024-01-15 22:42:56.866;
350;2024-01-15 22:42:56.879;
351;2024-01-15 22:42:56.890;
352;2024-01-15 22:42:56.902;
353;2024-01-15 22:42:56.913;
354;2024-01-15 22:42:56.923;
355;2024-01-15 22:42:56.934;
356;2024-01-15 22:42:56.944;
357;2024-01-15 22:42:56.958;
358;2024-01-15 22:42:56.968;
359;2024-01-15 22:42:56.980;
360;2024-01-15 22:42:56.992;
361;2024-01-15 22:42:57.002;
362;2024-01-15 22:42:57.013;
363;2024-01-15 22:42:57.026;
364;2024-01-15 22:42:57.037;
365;2024-01-15 22:42:57.047;
366;2024-01-15 22:42:57.059;
367;2024-01-15 22:42:57.068;
368;2024-01-15 22:42:57.080;
369;2024-01-15 22:42:57.093;
370;2024-01-15 22:42:57.108;
371;2024-01-15 22:42:57.119;
372;2024-01-15 22:42:57.131;
373;2024-01-15 22:42:57.143;
374;2024-01-15 22:42:57.156;
375;2024-01-15 22:42:57.166;
376;2024-01-15 22:42:57.179;
377;2024-01-15 22:42:57.191;
378;2024-01-15 22:42:57.200;
379;2024-01-15 22:42:57.212;
380;2024-01-15 22:42:57.223;
381;2024-01-15 22:42:57.234;
382;2024-01-15 22:42:57.246;
383;2024-01-15 22:42:57.257;
384;2024-01-15 22:42:57.269;
385;2024-01-15 22:42:57.279;
386;2024-01-15 22:42:57.292;
387;2024-01-15 22:42:57.301;
388;2024-01-15 22:42:57.313;
389;2024-01-15 22:42:57.326;
390;2024-01-15 22:42:57.338;
391;2024-01-15 22:42:57.350;
392;2024-01-15 22:42:57.364;
393;2024-01-15 22:42:57.379;
394;2024-01-15 22:42:57.393;
395;2024-01-15 22:42:57.405;
396;2024-01-15 22:42:57.416;
397;2024-01-15 22:42:57.428;
398;2024-01-15 22:42:57.440;
399;2024-01-15 22:42:57.449;
400;2024-01-15 22:42:57.461;
401;2024-01-15 22:42:57.473;
402;2024-01-15 22:42:57.484;
403;2024-01-15 22:42:57.497;
404;2024-01-15 22:42:57.506;
405;2024-01-15 22:42:57.516;
406;2024-01-15 22:42:57.527;
407;2024-01-15 22:42:57.537;
408;2024-01-15 22:42:57.548;
409;2024-01-15 22:42:57.559;
410;2024-01-15 22:42:57.569;
411;2024-01-15 22:42:57.580;
412;2024-01-15 22:42:57.591;
413;2024-01-15 22:42:57.600;
414;2024-01-15 22:42:57.612;
415;2024-01-15 22:42:57.624;
416;2024-01-15 22:42:57.638;
417;2024-01-15 22:42:57.650;
418;2024-01-15 22:42:57.660;
419;2024-01-15 22:42:57.673;
420;2024-01-15 22:42:57.684;
421;2024-01-15 22:42:57.696;
422;2024-01-15 22:42:57.708;
423;2024-01-15 22:42:57.719;
424;2024-01-15 22:42:57.729;
425;2024-01-15 22:42:57.741;
426;2024-01-15 22:42:57.749;
427;2024-01-15 22:42:57.761;
428;2024-01-15 22:42:57.773;
429;2024-01-15 22:42:57.782;
430;2024-01-15 22:42:57.795;
431;2024-01-15 22:42:57.809;
432;2024-01-15 22:42:57.823;
433;2024-01-15 22:42:57.836;
434;2024-01-15 22:42:57.850;
435;2024-01-15 22:42:57.865;
436;2024-01-15 22:42:57.880;
437;2024-01-15 22:42:57.893;
438;2024-01-15 22:42:57.904;
439;2024-01-15 22:42:57.920;
440;2024-01-15 22:42:57.938;
441;2024-01-15 22:42:57.953;
442;2024-01-15 22:42:57.991;
443;2024-01-15 22:42:58.014;
444;2024-01-15 22:42:58.077;
445;2024-01-15 22:42:58.105;
446;2024-01-15 22:42:58.130;
447;2024-01-15 22:42:58.145;
448;2024-01-15 22:42:58.185;
449;2024-01-15 22:42:58.205;
450;2024-01-15 22:42:58.224;
451;2024-01-15 22:42:58.239;
452;2024-01-15 22:42:58.381;
453;2024-01-15 22:42:58.394;
454;2024-01-15 22:42:58.409;
455;2024-01-15 22:42:58.422;
456;2024-01-15 22:42:58.433;
457;2024-01-15 22:42:58.445;
458;2024-01-15 22:42:58.457;
459;2024-01-15 22:42:58.467;
460;2024-01-15 22:42:58.480;
461;2024-01-15 22:42:58.495;
462;2024-01-15 22:42:58.506;
463;2024-01-15 22:42:58.521;
464;2024-01-15 22:42:58.531;
465;2024-01-15 22:42:58.545;
466;2024-01-15 22:42:58.558;
467;2024-01-15 22:42:58.573;
468;2024-01-15 22:42:58.584;
469;2024-01-15 22:42:58.600;
470;2024-01-15 22:42:58.612;
471;2024-01-15 22:42:58.627;
472;2024-01-15 22:42:58.640;
473;2024-01-15 22:42:58.654;
474;2024-01-15 22:42:58.667;
475;2024-01-15 22:42:58.680;
476;2024-01-15 22:42:58.694;
477;2024-01-15 22:42:58.708;
478;2024-01-15 22:42:58.722;
479;2024-01-15 22:42:58.733;
480;2024-01-15 22:42:58.744;
481;2024-01-15 22:42:58.757;
482;2024-01-15 22:42:58.768;
483;2024-01-15 22:42:58.782;
484;2024-01-15 22:42:58.793;
485;2024-01-15 22:42:58.805;
486;2024-01-15 22:42:58.824;
487;2024-01-15 22:42:58.842;
488;2024-01-15 22:42:58.858;
489;2024-01-15 22:42:58.870;
490;2024-01-15 22:42:58.888;
491;2024-01-15 22:42:58.903;
492;2024-01-15 22:42:58.920;
493;2024-01-15 22:42:58.932;
494;2024-01-15 22:42:58.947;
495;2024-01-15 22:42:58.963;
496;2024-01-15 22:42:58.976;
497;2024-01-15 22:42:58.992;
498;2024-01-15 22:42:59.008;
499;2024-01-15 22:42:59.022;
500;2024-01-15 22:42:59.034;
501;2024-01-15 22:42:59.053;
502;2024-01-15 22:42:59.066;
503;2024-01-15 22:42:59.080;
504;2024-01-15 22:42:59.096;
505;2024-01-15 22:42:59.109;
506;2024-01-15 22:42:59.125;
507;2024-01-15 22:42:59.141;
508;2024-01-15 22:42:59.157;
509;2024-01-15 22:42:59.170;
510;2024-01-15 22:42:59.187;
511;2024-01-15 22:42:59.199;
512;2024-01-15 22:42:59.215;
513;2024-01-15 22:42:59.231;
514;2024-01-15 22:42:59.244;
515;2024-01-15 22:42:59.257;
516;2024-01-15 22:42:59.271;
517;2024-01-15 22:42:59.283;
518;2024-01-15 22:42:59.298;
519;2024-01-15 22:42:59.314;
520;2024-01-15 22:42:59.328;
521;2024-01-15 22:42:59.342;
522;2024-01-15 22:42:59.356;
523;2024-01-15 22:42:59.376;
524;2024-01-15 22:42:59.389;
525;2024-01-15 22:42:59.406;
526;2024-01-15 22:42:59.418;
527;2024-01-15 22:42:59.431;
528;2024-01-15 22:42:59.446;
529;2024-01-15 22:42:59.460;
530;2024-01-15 22:42:59.480;
531;2024-01-15 22:42:59.504;
532;2024-01-15 22:42:59.527;
533;2024-01-15 22:42:59.546;
534;2024-01-15 22:42:59.565;
535;2024-01-15 22:42:59.580;
536;2024-01-15 22:42:59.595;
537;2024-01-15 22:42:59.612;
538;2024-01-15 22:42:59.625;
539;2024-01-15 22:42:59.640;
540;2024-01-15 22:42:59.654;
541;2024-01-15 22:42:59.667;
542;2024-01-15 22:42:59.683;
543;2024-01-15 22:42:59.695;
544;2024-01-15 22:42:59.711;
545;2024-01-15 22:42:59.722;
546;2024-01-15 22:42:59.740;
547;2024-01-15 22:42:59.754;
548;2024-01-15 22:42:59.766;
549;2024-01-15 22:42:59.780;
550;2024-01-15 22:42:59.794;
551;2024-01-15 22:42:59.809;
552;2024-01-15 22:42:59.824;
553;2024-01-15 22:42:59.836;
554;2024-01-15 22:42:59.848;
555;2024-01-15 22:42:59.861;
556;2024-01-15 22:42:59.875;
557;2024-01-15 22:42:59.888;
558;2024-01-15 22:42:59.904;
559;2024-01-15 22:42:59.916;
560;2024-01-15 22:42:59.929;
561;2024-01-15 22:42:59.945;
562;2024-01-15 22:42:59.958;
563;2024-01-15 22:42:59.976;
564;2024-01-15 22:42:59.989;
565;2024-01-15 22:43:00.002;
566;2024-01-15 22:43:00.025;
567;2024-01-15 22:43:00.045;
568;2024-01-15 22:43:00.058;
569;2024-01-15 22:43:00.073;
570;2024-01-15 22:43:00.086;
571;2024-01-15 22:43:00.104;
572;2024-01-15 22:43:00.118;
573;2024-01-15 22:43:00.132;
574;2024-01-15 22:43:00.146;
575;2024-01-15 22:43:00.161;
576;2024-01-15 22:43:00.176;
577;2024-01-15 22:43:00.189;
578;2024-01-15 22:43:00.206;
579;2024-01-15 22:43:00.221;
580;2024-01-15 22:43:00.237;
581;2024-01-15 22:43:00.251;
582;2024-01-15 22:43:00.264;
583;2024-01-15 22:43:00.282;
584;2024-01-15 22:43:00.298;
585;2024-01-15 22:43:00.314;
586;2024-01-15 22:43:00.334;
587;2024-01-15 22:43:00.355;
588;2024-01-15 22:43:00.374;
589;2024-01-15 22:43:00.391;
590;2024-01-15 22:43:00.412;
591;2024-01-15 22:43:00.427;
592;2024-01-15 22:43:00.446;
593;2024-01-15 22:43:00.462;
594;2024-01-15 22:43:00.479;
595;2024-01-15 22:43:00.493;
596;2024-01-15 22:43:00.509;
597;2024-01-15 22:43:00.525;
598;2024-01-15 22:43:00.541;
599;2024-01-15 22:43:00.558;
600;2024-01-15 22:43:00.572;
601;2024-01-15 22:43:00.587;
602;2024-01-15 22:43:00.603;
603;2024-01-15 22:43:00.622;
604;2024-01-15 22:43:00.640;
605;2024-01-15 22:43:00.655;
606;2024-01-15 22:43:00.669;
607;2024-01-15 22:43:00.685;
608;2024-01-15 22:43:00.699;
609;2024-01-15 22:43:00.715;
610;2024-01-15 22:43:00.730;
611;2024-01-15 22:43:00.745;
612;2024-01-15 22:43:00.760;
613;2024-01-15 22:43:00.775;
614;2024-01-15 22:43:00.788;
615;2024-01-15 22:43:00.808;
616;2024-01-15 22:43:00.823;
617;2024-01-15 22:43:00.839;
618;2024-01-15 22:43:00.857;
619;2024-01-15 22:43:00.869;
620;2024-01-15 22:43:00.887;
621;2024-01-15 22:43:00.905;
622;2024-01-15 22:43:00.921;
623;2024-01-15 22:43:00.935;
624;2024-01-15 22:43:00.953;
625;2024-01-15 22:43:00.966;
626;2024-01-15 22:43:00.981;
627;2024-01-15 22:43:00.998;
628;2024-01-15 22:43:01.014;
629;2024-01-15 22:43:01.026;
630;2024-01-15 22:43:01.043;
631;2024-01-15 22:43:01.056;
632;2024-01-15 22:43:01.069;
633;2024-01-15 22:43:01.082;
634;2024-01-15 22:43:01.098;
635;2024-01-15 22:43:01.112;
636;2024-01-15 22:43:01.125;
637;2024-01-15 22:43:01.138;
638;2024-01-15 22:43:01.153;
639;2024-01-15 22:43:01.163;
640;2024-01-15 22:43:01.177;
641;2024-01-15 22:43:01.190;
642;2024-01-15 22:43:01.204;
643;2024-01-15 22:43:01.216;
644;2024-01-15 22:43:01.229;
645;2024-01-15 22:43:01.244;
646;2024-01-15 22:43:01.259;
647;2024-01-15 22:43:01.271;
648;2024-01-15 22:43:01.284;
649;2024-01-15 22:43:01.298;
650;2024-01-15 22:43:01.311;
651;2024-01-15 22:43:01.323;
652;2024-01-15 22:43:01.338;
653;2024-01-15 22:43:01.349;
654;2024-01-15 22:43:01.364;
655;2024-01-15 22:43:01.380;
656;2024-01-15 22:43:01.396;
657;2024-01-15 22:43:01.412;
658;2024-01-15 22:43:01.424;
659;2024-01-15 22:43:01.438;
660;2024-01-15 22:43:01.451;
661;2024-01-15 22:43:01.464;
662;2024-01-15 22:43:01.477;
663;2024-01-15 22:43:01.493;
664;2024-01-15 22:43:01.504;
665;2024-01-15 22:43:01.514;
666;2024-01-15 22:43:01.528;
667;2024-01-15 22:43:01.541;
668;2024-01-15 22:43:01.556;
669;2024-01-15 22:43:01.569;
670;2024-01-15 22:43:01.579;
671;2024-01-15 22:43:01.594;
672;2024-01-15 22:43:01.606;
673;2024-01-15 22:43:01.619;
674;2024-01-15 22:43:01.629;
675;2024-01-15 22:43:01.643;
676;2024-01-15 22:43:01.656;
677;2024-01-15 22:43:01.668;
678;2024-01-15 22:43:01.680;
679;2024-01-15 22:43:01.693;
680;2024-01-15 22:43:01.707;
681;2024-01-15 22:43:01.720;
682;2024-01-15 22:43:01.731;
683;2024-01-15 22:43:01.744;
684;2024-01-15 22:43:01.756;
685;2024-01-15 22:43:01.767;
686;2024-01-15 22:43:01.781;
687;2024-01-15 22:43:01.793;
688;2024-01-15 22:43:01.805;
689;2024-01-15 22:43:01.815;
690;2024-01-15 22:43:01.828;
691;2024-01-15 22:43:01.842;
692;2024-01-15 22:43:01.855;
693;2024-01-15 22:43:01.869;
694;2024-01-15 22:43:01.881;
695;2024-01-15 22:43:01.894;
696;2024-01-15 22:43:01.908;
697;2024-01-15 22:43:01.921;
698;2024-01-15 22:43:01.934;
699;2024-01-15 22:43:01.946;
700;2024-01-15 22:43:01.959;
701;2024-01-15 22:43:01.972;
702;2024-01-15 22:43:01.983;
703;2024-01-15 22:43:01.996;
704;2024-01-15 22:43:02.009;
705;2024-01-15 22:43:02.023;
706;2024-01-15 22:43:02.036;
707;2024-01-15 22:43:02.048;
708;2024-01-15 22:43:02.061;
709;2024-01-15 22:43:02.075;
710;2024-01-15 22:43:02.090;
711;2024-01-15 22:43:02.100;
712;2024-01-15 22:43:02.111;
713;2024-01-15 22:43:02.123;
714;2024-01-15 22:43:02.138;
715;2024-01-15 22:43:02.149;
716;2024-01-15 22:43:02.161;
717;2024-01-15 22:43:02.176;
718;2024-01-15 22:43:02.187;
719;2024-01-15 22:43:02.198;
720;2024-01-15 22:43:02.212;
721;2024-01-15 22:43:02.223;
722;2024-01-15 22:43:02.238;
723;2024-01-15 22:43:02.251;
724;2024-01-15 22:43:02.263;
725;2024-01-15 22:43:02.276;
726;2024-01-15 22:43:02.290;
727;2024-01-15 22:43:02.303;
728;2024-01-15 22:43:02.316;
729;2024-01-15 22:43:02.334;
730;2024-01-15 22:43:02.344;
731;2024-01-15 22:43:02.358;
732;2024-01-15 22:43:02.374;
733;2024-01-15 22:43:02.388;
734;2024-01-15 22:43:02.403;
735;2024-01-15 22:43:02.418;
736;2024-01-15 22:43:02.427;
737;2024-01-15 22:43:02.442;
738;2024-01-15 22:43:02.454;
739;2024-01-15 22:43:02.466;
740;2024-01-15 22:43:02.481;
741;2024-01-15 22:43:02.494;
742;2024-01-15 22:43:02.510;
743;2024-01-15 22:43:02.523;
744;2024-01-15 22:43:02.537;
745;2024-01-15 22:43:02.547;
746;2024-01-15 22:43:02.561;
747;2024-01-15 22:43:02.573;
748;2024-01-15 22:43:02.584;
749;2024-01-15 22:43:02.597;
750;2024-01-15 22:43:02.610;
751;2024-01-15 22:43:02.624;
752;2024-01-15 22:43:02.638;
753;2024-01-15 22:43:02.650;
754;2024-01-15 22:43:02.663;
755;2024-01-15 22:43:02.677;
756;2024-01-15 22:43:02.689;
757;2024-01-15 22:43:02.702;
758;2024-01-15 22:43:02.713;
759;2024-01-15 22:43:02.727;
760;2024-01-15 22:43:02.740;
761;2024-01-15 22:43:02.752;
762;2024-01-15 22:43:02.765;
763;2024-01-15 22:43:02.780;
764;2024-01-15 22:43:02.792;
765;2024-01-15 22:43:02.806;
766;2024-01-15 22:43:02.820;
767;2024-01-15 22:43:02.834;
768;2024-01-15 22:43:02.845;
769;2024-01-15 22:43:02.858;
770;2024-01-15 22:43:02.871;
771;2024-01-15 22:43:02.885;
772;2024-01-15 22:43:02.896;
773;2024-01-15 22:43:02.909;
774;2024-01-15 22:43:02.922;
775;2024-01-15 22:43:02.937;
776;2024-01-15 22:43:02.948;
777;2024-01-15 22:43:02.960;
778;2024-01-15 22:43:02.975;
779;2024-01-15 22:43:02.988;
780;2024-01-15 22:43:03.003;
781;2024-01-15 22:43:03.012;
782;2024-01-15 22:43:03.024;
783;2024-01-15 22:43:03.039;
784;2024-01-15 22:43:03.051;
785;2024-01-15 22:43:03.063;
786;2024-01-15 22:43:03.078;
787;2024-01-15 22:43:03.090;
788;2024-01-15 22:43:03.104;
789;2024-01-15 22:43:03.121;
790;2024-01-15 22:43:03.134;
791;2024-01-15 22:43:03.144;
792;2024-01-15 22:43:03.158;
793;2024-01-15 22:43:03.170;
794;2024-01-15 22:43:03.182;
795;2024-01-15 22:43:03.193;
796;2024-01-15 22:43:03.207;
797;2024-01-15 22:43:03.220;
798;2024-01-15 22:43:03.231;
799;2024-01-15 22:43:03.243;
800;2024-01-15 22:43:03.256;
801;2024-01-15 22:43:03.270;
802;2024-01-15 22:43:03.281;
803;2024-01-15 22:43:03.294;
804;2024-01-15 22:43:03.306;
805;2024-01-15 22:43:03.320;
806;2024-01-15 22:43:03.333;
807;2024-01-15 22:43:03.344;
808;2024-01-15 22:43:03.359;
809;2024-01-15 22:43:03.375;
810;2024-01-15 22:43:03.390;
811;2024-01-15 22:43:03.402;
812;2024-01-15 22:43:03.419;
813;2024-01-15 22:43:03.430;
814;2024-01-15 22:43:03.444;
815;2024-01-15 22:43:03.457;
816;2024-01-15 22:43:03.470;
817;2024-01-15 22:43:03.488;
818;2024-01-15 22:43:03.502;
819;2024-01-15 22:43:03.515;
820;2024-01-15 22:43:03.527;
821;2024-01-15 22:43:03.540;
822;2024-01-15 22:43:03.553;
823;2024-01-15 22:43:03.563;
824;2024-01-15 22:43:03.577;
825;2024-01-15 22:43:03.590;
826;2024-01-15 22:43:03.603;
827;2024-01-15 22:43:03.615;
828;2024-01-15 22:43:03.627;
829;2024-01-15 22:43:03.640;
830;2024-01-15 22:43:03.652;
831;2024-01-15 22:43:03.663;
832;2024-01-15 22:43:03.679;
833;2024-01-15 22:43:03.691;
834;2024-01-15 22:43:03.705;
835;2024-01-15 22:43:03.718;
836;2024-01-15 22:43:03.734;
837;2024-01-15 22:43:03.744;
838;2024-01-15 22:43:03.759;
839;2024-01-15 22:43:03.773;
840;2024-01-15 22:43:03.785;
841;2024-01-15 22:43:03.799;
842;2024-01-15 22:43:03.811;
843;2024-01-15 22:43:03.825;
844;2024-01-15 22:43:03.839;
845;2024-01-15 22:43:03.852;
846;2024-01-15 22:43:03.862;
847;2024-01-15 22:43:03.876;
848;2024-01-15 22:43:03.890;
849;2024-01-15 22:43:03.904;
850;2024-01-15 22:43:03.916;
851;2024-01-15 22:43:03.928;
852;2024-01-15 22:43:03.941;
853;2024-01-15 22:43:03.954;
854;2024-01-15 22:43:03.966;
855;2024-01-15 22:43:03.980;
856;2024-01-15 22:43:03.995;
857;2024-01-15 22:43:04.010;
858;2024-01-15 22:43:04.023;
859;2024-01-15 22:43:04.036;
860;2024-01-15 22:43:04.048;
861;2024-01-15 22:43:04.061;
862;2024-01-15 22:43:04.075;
863;2024-01-15 22:43:04.088;
864;2024-01-15 22:43:04.102;
865;2024-01-15 22:43:04.113;
866;2024-01-15 22:43:04.127;
867;2024-01-15 22:43:04.140;
868;2024-01-15 22:43:04.153;
869;2024-01-15 22:43:04.164;
870;2024-01-15 22:43:04.179;
871;2024-01-15 22:43:04.192;
872;2024-01-15 22:43:04.205;
873;2024-01-15 22:43:04.218;
874;2024-01-15 22:43:04.230;
875;2024-01-15 22:43:04.245;
876;2024-01-15 22:43:04.259;
877;2024-01-15 22:43:04.273;
878;2024-01-15 22:43:04.287;
879;2024-01-15 22:43:04.301;
880;2024-01-15 22:43:04.312;
881;2024-01-15 22:43:04.326;
882;2024-01-15 22:43:04.341;
883;2024-01-15 22:43:04.356;
884;2024-01-15 22:43:04.372;
885;2024-01-15 22:43:04.387;
886;2024-01-15 22:43:04.399;
887;2024-01-15 22:43:04.411;
888;2024-01-15 22:43:04.424;
889;2024-01-15 22:43:04.439;
890;2024-01-15 22:43:04.453;
891;2024-01-15 22:43:04.463;
892;2024-01-15 22:43:04.476;
893;2024-01-15 22:43:04.493;
894;2024-01-15 22:43:04.508;
895;2024-01-15 22:43:04.521;
896;2024-01-15 22:43:04.536;
897;2024-01-15 22:43:04.547;
898;2024-01-15 22:43:04.561;
899;2024-01-15 22:43:04.574;
900;2024-01-15 22:43:04.587;
901;2024-01-15 22:43:04.602;
902;2024-01-15 22:43:04.612;
903;2024-01-15 22:43:04.625;
904;2024-01-15 22:43:04.639;
905;2024-01-15 22:43:04.652;
906;2024-01-15 22:43:04.665;
907;2024-01-15 22:43:04.678;
908;2024-01-15 22:43:04.691;
909;2024-01-15 22:43:04.706;
910;2024-01-15 22:43:04.718;
911;2024-01-15 22:43:04.729;
912;2024-01-15 22:43:04.743;
913;2024-01-15 22:43:04.755;
914;2024-01-15 22:43:04.768;
915;2024-01-15 22:43:04.781;
916;2024-01-15 22:43:04.793;
917;2024-01-15 22:43:04.807;
918;2024-01-15 22:43:04.820;
919;2024-01-15 22:43:04.833;
920;2024-01-15 22:43:04.845;
921;2024-01-15 22:43:04.860;
922;2024-01-15 22:43:04.876;
923;2024-01-15 22:43:04.888;
924;2024-01-15 22:43:04.901;
925;2024-01-15 22:43:04.914;
926;2024-01-15 22:43:04.926;
927;2024-01-15 22:43:04.941;
928;2024-01-15 22:43:04.954;
929;2024-01-15 22:43:04.966;
930;2024-01-15 22:43:04.981;
931;2024-01-15 22:43:04.994;
932;2024-01-15 22:43:05.009;
933;2024-01-15 22:43:05.022;
934;2024-01-15 22:43:05.035;
935;2024-01-15 22:43:05.052;
936;2024-01-15 22:43:05.062;
937;2024-01-15 22:43:05.075;
938;2024-01-15 22:43:05.088;
939;2024-01-15 22:43:05.101;
940;2024-01-15 22:43:05.116;
941;2024-01-15 22:43:05.128;2024-01-15 22:43:05.196
942;2024-01-15 22:43:05.141;
943;2024-01-15 22:43:05.155;
944;2024-01-15 22:43:05.170;2024-01-15 22:43:05.229
945;2024-01-15 22:43:05.181;
946;2024-01-15 22:43:05.194;
947;2024-01-15 22:43:05.208;
948;2024-01-15 22:43:05.222;
949;2024-01-15 22:43:05.236;
950;2024-01-15 22:43:05.248;
951;2024-01-15 22:43:05.260;
952;2024-01-15 22:43:05.274;
953;2024-01-15 22:43:05.287;
954;2024-01-15 22:43:05.300;2024-01-15 22:43:05.363
955;2024-01-15 22:43:05.312;
956;2024-01-15 22:43:05.325;
957;2024-01-15 22:43:05.338;
958;2024-01-15 22:43:05.352;
959;2024-01-15 22:43:05.363;
960;2024-01-15 22:43:05.377;
961;2024-01-15 22:43:05.390;
962;2024-01-15 22:43:05.403;
963;2024-01-15 22:43:05.415;
964;2024-01-15 22:43:05.426;2024-01-15 22:43:05.497
965;2024-01-15 22:43:05.443;
966;2024-01-15 22:43:05.456;
967;2024-01-15 22:43:05.471;
968;2024-01-15 22:43:05.486;
969;2024-01-15 22:43:05.501;
970;2024-01-15 22:43:05.518;
971;2024-01-15 22:43:05.528;
972;2024-01-15 22:43:05.541;
973;2024-01-15 22:43:05.555;
974;2024-01-15 22:43:05.568;
975;2024-01-15 22:43:05.580;
976;2024-01-15 22:43:05.593;
977;2024-01-15 22:43:05.607;
978;2024-01-15 22:43:05.621;
979;2024-01-15 22:43:05.637;
980;2024-01-15 22:43:05.647;
981;2024-01-15 22:43:05.660;
982;2024-01-15 22:43:05.673;
983;2024-01-15 22:43:05.687;
984;2024-01-15 22:43:05.702;
985;2024-01-15 22:43:05.713;
986;2024-01-15 22:43:05.726;
987;2024-01-15 22:43:05.740;
988;2024-01-15 22:43:05.753;
989;2024-01-15 22:43:05.767;
990;2024-01-15 22:43:05.780;
991;2024-01-15 22:43:05.793;
992;2024-01-15 22:43:05.807;
993;2024-01-15 22:43:05.820;
994;2024-01-15 22:43:05.833;
995;2024-01-15 22:43:05.846;
996;2024-01-15 22:43:05.858;
997;2024-01-15 22:43:05.871;
998;2024-01-15 22:43:05.884;
999;2024-01-15 22:43:05.895;
1000;2024-01-15 22:43:05.909;
1001;2024-01-15 22:43:05.921;
1002;2024-01-15 22:43:05.936;
1003;2024-01-15 22:43:05.950;
1004;2024-01-15 22:43:05.961;
1005;2024-01-15 22:43:05.975;
1006;2024-01-15 22:43:05.988;
1007;2024-01-15 22:43:06.003;
1008;2024-01-15 22:43:06.016;
1009;2024-01-15 22:43:06.028;2024-01-15 22:43:06.096
1010;2024-01-15 22:43:06.041;
1011;2024-01-15 22:43:06.056;
1012;2024-01-15 22:43:06.069;
1013;2024-01-15 22:43:06.083;
1014;2024-01-15 22:43:06.094;
